162,"emo, love, alternative, electro, rock, 0"
163,"indie, rock, metal, 70, alternative, male, 90, classic, soundtrack, folk, british, dark, electro, 80, 10, love, guitar, blue, 60"
165,"electro, pop, dance"
166,"love, male, 90, acoustic, alternative, pop, indie, rock, classic"
167,"british, love, male, acoustic, electro, gay, alternative, pop, techno, indie, disco, dance, rock, american, piano, 0"
170,"emo, love, alternative, pop, indie, rock, punk"
171,"british, love, alternative, acoustic, pop, indie, rock, soundtrack, rap"
172,"emo, british, love, alternative, dark, electro, acoustic, male, 90, pop, indie, dance, 80, rock, metal, punk, 0, soundtrack"
173,"indie, band, rock, metal, emo, gay, alternative, 90, male, revival, punk, piano, soundtrack, british, dark, electro, sexy, 0, love, acoustic, pop, relax"
174,"electro, techno"
175,"dark, love, alternative, electro, dance, hop, classic"
176,"love, male, 90, pop, 80, classic, rock, metal, 10, 0, 70"
178,"male, alternative, rock"
179,"0, alternative, rock"
180,"emo, love, male, 90, pop, disco, 80, rock, classic, 10, 40"
181,metal
182,"emo, relax, british, love, alternative, male, pop, girl, dance, indie, band, christ, 10, rock, piano, 0, soundtrack"
183,"british, love, 90, electro, pop, dance, jazz"
184,"emo, british, love, alternative, male, acoustic, guitar, boy, pop, indie, rock, piano, 0, soundtrack"
185,"alternative, pop, love, rock"
186,"alternative, british, love, rock"
187,"love, alternative, 90, electro, male, pop, dance, 80, band, rock, soundtrack, 198"
188,"alternative, 90, acoustic, rock, metal, 0"
189,"emo, love, alternative, acoustic, indie, rock"
190,"indie, jazz, band, rock, emo, male, 90, alternative, dance, punk, piano, soundtrack, british, dark, electro, black, sexy, 0, love, acoustic, guitar, pop, techno, bass, relax, folk"
191,"piano, emo, love, male, acoustic, alternative, pop, girl, indie, rock, classic, american, 10, 0, soundtrack"
192,"christ, rock, 70, emo, male, 90, dance, classic, piano, soundtrack, british, 80, 10, 0, 198, love, pop, blue, 60"
193,"piano, british, love, male, 90, electro, alternative, boy, pop, dance, 80, classic, rock, 10, soundtrack, 198"
195,"emo, love, male, acoustic, alternative, 90, pop, indie, disco, band, rock, folk"
196,"love, male, acoustic, alternative, indie, rock, relax, 0, folk"
197,"male, acoustic, 90, alternative, guitar, blue, disco, 80, jazz, rock, american, 0, folk, 70"
198,"love, alternative, guitar, rock, metal, american, 10, 0, soundtrack"
199,"emo, love, male, alternative, pop, indie, dance, bass, 80, rock, 0, soundtrack, folk"
200,"punk, 0, soundtrack, alternative"
201,soundtrack
202,"alternative, 90, pop, indie, disco, rock, american"
203,"emo, british, love, alternative, acoustic, male, 90, pop, indie, band, rock, classic, punk"
204,"emo, love, alternative, acoustic, male, pop, indie, rock, piano, folk, soundtrack"
205,"alternative, acoustic, pop, indie, violin, folk"
206,"indie, girl, hop, rock, alternative, 90, male, dance, american, punk, soundtrack, electro, disco, 0, love, acoustic, pop, blue, folk"
207,"piano, british, love, alternative, acoustic, pop, indie, dance, revival, band, rock, punk, 0"
208,"emo, british, love, alternative, male, acoustic, pop, indie, revival, jazz, rock, punk, 0"
209,"piano, emo, love, male, alternative, pop, indie, hardcore, rock, american, punk, 0"
210,"emo, british, love, alternative, acoustic, pop, girl, dance, indie, revival, rock, metal, punk, 0, soundtrack"
211,"emo, alternative, acoustic, country, pop, indie, disco, hop, band, rock, american, 0, folk"
212,"60, love, male, alternative, 90, acoustic, country, pop, indie, blue, 80, classic, rock, american, 0, soundtrack, 70, folk"
213,male
214,"alternative, indie, rock, american, 0, soundtrack, folk"
215,"love, male, 90, alternative, acoustic, boy, pop, indie, rock, classic, american, 10, folk, soundtrack"
216,"alternative, 90, indie, rock, folk"
217,"girl, indie, rock, metal, emo, alternative, 90, male, american, punk, piano, soundtrack, dark, electro, 80, sexy, 0, love, acoustic, pop, relax, folk, hip"
219,"alternative, acoustic, country, indie, folk"
220,"indie, band, rock, metal, emo, male, alternative, 90, classic, american, punk, soundtrack, 80, sexy, 10, 0, love, acoustic, pop"
221,"british, love, male, alternative, acoustic, pop, indie, 10, rock, relax, folk, soundtrack"
222,"emo, alternative, 90, pop, indie, rock, metal, folk"
223,"alternative, country, male, acoustic, pop, indie, rock, folk"
225,"love, alternative, male, acoustic, 90, pop, indie, 80, revival, rock, classic, american, punk, 0, soundtrack"
226,"british, dark, alternative, male, 90, guitar, acoustic, indie, blue, band, rock, metal, american, punk, 0, soundtrack"
227,"indie, jazz, band, rock, 70, emo, male, alternative, 90, dance, classic, piano, punk, soundtrack, british, black, 80, 10, 60, love, acoustic, pop, blue, relax, folk, 40"
228,"love, male, alternative, acoustic, pop, indie, girl, bass, dance, blue, sexy, rock, american, 0, soundtrack, folk"
229,"indie, girl, band, christ, rock, emo, male, alternative, dance, revival, american, punk, soundtrack, british, electro, boy, disco, sexy, 0, love, acoustic, pop, relax"
230,"emo, love, alternative, male, guitar, 90, acoustic, pop, indie, band, rock, metal, american, punk, 0, soundtrack, 40"
231,"folk, indie, alternative, acoustic"
233,"idm, hop, rock, metal, emo, alternative, 90, dance, american, piano, soundtrack, dark, electro, black, 80, sexy, 10, 0, love, pop, techno, bass, ebm"
234,"indie, hardcore, hop, band, rock, metal, emo, male, 90, alternative, classic, american, punk, electro, 80, 0, love, acoustic, pop, bass"
235,"emo, alternative, acoustic, pop, indie, 80, rock, punk"
236,"alternative, pop, indie, band, 0"
237,"relax, british, alternative, idm, electro, male, indie, dance, rock, piano"
238,"british, love, alternative, male, 90, electro, pop, indie, dance, techno, girl, hop, jazz, rock, sexy, 10, 0, soundtrack"
239,"rnb, male, love, pop, hop, sexy, rap"
240,hop
241,"rnb, male, love, 90, pop, girl, dance, sexy, american, piano, 0, 40"
244,"hop, rap, hip"
245,"rap, love, male, acoustic, 10, rock, classic, relax, 60, 70, reggae"
246,"relax, pop, love, male"
247,"rnb, male"
248,"hop, love, rap"
249,"love, male, 90, pop, hop, classic, american, 0, rap"
250,"love, rock, relax, 60, 70, reggae"
251,"emo, rnb, male, country, 90, love, pop, dance, disco, 80, american, piano, 0, soundtrack, 40"
252,"rnb, male, sexy, american, 0, 40"
253,"emo, love, alternative, 90, guitar, country, male, pop, 80, christ, rock, classic, sexy, soundtrack, 40, rap, 198"
255,hop
256,"male, 80, pop, rock"
257,"hop, band, christ, emo, rnb, male, 90, dance, classic, american, piano, soundtrack, black, sexy, 10, 0, love, pop, relax, 40, rap"
258,"love, male, rnb, 90, boy, pop, 80, classic, rock, soundtrack, 70"
259,"hop, rap"
260,"british, sexy, male, rnb"
261,"relax, pop, male"
262,"rnb, male, alternative, pop, hop, sexy, soundtrack, 40, rap"
263,jazz
264,male
265,"emo, love, male, alternative, 90, pop, dance, 80, christ, classic, american, piano, 0, soundtrack"
266,"rnb, male, alternative, hop, jazz, sexy, american, 0, 40, rap"
267,"emo, love, 90, black, hop, classic, soundtrack, rap"
268,"emo, love, 90, pop, 80, classic, rock"
269,"40, rnb, 90"
270,male
271,"emo, love, black, hop, jazz, band, classic, 0, rap"
272,"american, 40, rnb, male"
273,rnb
275,"piano, rnb, male"
276,"emo, 90, black, hop, 80, classic, rap"
278,"90, black, hop, jazz, classic, rap"
279,"emo, rnb, male, 90, electro, country, pop, dance, hop, 10, sexy, rock, american, piano, 0, 40, folk"
283,"love, male, alternative, pop, dance, jazz"
284,hop
285,"hop, rock, rnb, male, 90, dance, classic, american, dark, disco, 80, sexy, 0, 198, love, pop, blue, relax, rap"
286,"80, love, reggae"
287,"rnb, male, 90, girl, hop, sexy, american, 0, 40"
288,"girl, hop, rock, metal, emo, rnb, male, dance, american, reggae, electro, boy, disco, sexy, 10, 0, love, pop, relax, 40, rap, hip"
289,"girl, christ, rock, emo, rnb, alternative, 90, country, male, gay, dance, classic, american, punk, soundtrack, electro, black, disco, sexy, 10, 0, love, acoustic, pop, 40"
290,"emo, love, male, rnb, electro, pop, dance, american, 0"
291,"emo, punk, love, alternative, male, electro, country, pop, girl, dance, christ, rock, sexy, classic, american, 0, folk, soundtrack"
292,"swing, girl, indie, hop, jazz, christ, rock, emo, rnb, alternative, male, gay, 90, dance, classic, american, piano, soundtrack, electro, boy, sexy, 10, 0, love, pop, techno, blue, relax, 40"
293,"piano, emo, love, alternative, male, electro, pop, indie, techno, dance, rock, sexy, classic, american, punk, 0, rap"
294,"emo, british, rnb, male, love, pop, sexy, 0"
295,"girl, hardcore, hop, jazz, rock, emo, rnb, male, 90, gay, country, dance, american, soundtrack, electro, sexy, 0, love, pop, blue, rap"
296,"emo, british, love, rnb, male, electro, pop, girl, dance, sexy, 0, soundtrack"
297,"love, male, alternative, pop, rock, american, 0"
298,"piano, british, love, rnb, alternative, electro, male, pop, indie, dance, jazz, rock, relax, 0"
299,"rnb, love, country, electro, male, 90, pop, dance, disco, hop, rock, sexy, american, 10, 0"
300,"girl, indie, rock, emo, rnb, male, alternative, country, gay, dance, american, soundtrack, electro, sexy, 10, 0, love, pop, 40"
301,"emo, love, rnb, country, 90, male, pop, blue, hop, jazz, sexy, rock, american, piano, folk, 0, 40"
302,"emo, love, male, rnb, alternative, acoustic, pop, indie, dance, hop, rock, sexy, american, punk, 0, 40"
303,"male, pop, alternative, rock"
304,"rnb, male, love, electro, boy, pop, dance, american, 0"
305,"emo, rnb, male, pop, dance, american"
306,"hop, jazz, rock, rnb, alternative, male, dance, american, punk, electro, black, sexy, 10, 0, love, pop, techno, 40, rap"
307,"emo, male, acoustic, pop, girl, rock, american"
308,"rnb, male, pop, dance, hop, sexy"
309,"emo, love, rnb, male, pop, girl, dance, hop, sexy, american"
310,"hop, rock, emo, rnb, alternative, male, dance, classic, american, soundtrack, electro, sexy, 10, 0, love, acoustic, pop, folk, rap"
311,"british, love, rnb, male, pop, dance, hop, 0, soundtrack, 40"
312,"rnb, male, pop, dance, hop, sexy, american, 0"
313,"male, pop, indie, rock, american"
314,"rnb, male, love, electro, pop, dance, hop, classic, sexy, american, 0, soundtrack, rap"
316,"piano, emo, love, male, 90, country, alternative, acoustic, pop, indie, classic, rock, 0, folk, soundtrack, 40, hip"
317,"rnb, male, dark, love, pop, dance, hop, sexy, american, 0, 40"
318,"emo, love, male, 90, electro, rnb, pop, girl, dance, sexy, rock, american, relax, 0, soundtrack, rap"
319,male
320,"love, male, rnb, black, pop, dance, hop, american, 0, soundtrack"
321,"emo, love, alternative, male, pop, rock, american, 0"
322,"rnb, male, pop, hop, christ, sexy, american"
323,"british, rnb, love, male, electro, pop, girl, dance, sexy"
324,"love, male, alternative, electro, pop, indie, girl, dance, rock, punk, 0, soundtrack"
325,"emo, rnb, male, love, pop, girl, dance, hop, rock, sexy, american, 0, soundtrack"
326,"emo, rnb, male, pop, dance, hop, american"
327,"rnb, male, love, electro, pop, techno, dance, hop, 10, rap"
328,"british, rnb, male, love, electro, pop, indie, techno, dance, sexy, 0, 40, rap"
329,"emo, punk, rnb, love, acoustic, male, electro, pop, dance, hop, sexy, american, piano, 0, 40, rap"
330,"rnb, male, dance, hop, christ, american, rap"
331,"love, male, gay, electro, rnb, alternative, pop, girl, dance, hop, 80, sexy, classic, american, 0, 40, rap"
332,"rnb, love, male, electro, pop, dance, hop, sexy"
333,"girl, indie, hop, rock, metal, emo, rnb, male, alternative, dance, classic, american, punk, piano, soundtrack, electro, black, sexy, 10, 0, love, acoustic, pop"
334,"pop, girl, male"
335,"pop, rock"
338,"pop, male"
339,"deutsch, pop"
340,"60, rnb, male, 90, electro, country, pop, girl, dance, disco, 80, rock, sexy, american, 10, folk, 70"
342,"love, alternative, acoustic, country, male, pop, indie, rock, american, relax, folk, 0"
343,"jazz, pop, love, male"
344,"emo, love, male, acoustic, country, pop, girl, dance, sexy, rock, american, 0, soundtrack, folk"
345,"0, male"
346,"10, pop, indie, male"
347,"pop, male"
348,"electro, deutsch, pop, rock, 0"
349,"emo, rnb, male, love, electro, pop, girl, dance, hop, sexy, american, 0, rap"
350,"rnb, male, pop, girl, dance, hop, sexy, 10, 0"
351,"rnb, male, 90, pop, dance"
352,"british, love, male, rnb, electro, pop, girl, dance, 0"
353,male
354,"dance, 10, pop, male"
355,"love, male, acoustic, alternative, boy, pop, indie, girl, dance, 80, jazz, sexy, classic, rock, punk, folk"
356,"emo, love, male, 90, country, guitar, indie, blue, rock, classic, american"
357,pop
358,"pop, rnb, male"
359,"male, alternative, acoustic, pop, rock, 0"
360,"emo, love, male, country, dark, 90, pop, dance, hop, sexy, rock, classic, 0, folk"
362,"alternative, acoustic, male, pop, indie, 10, piano"
364,"love, alternative, male, acoustic, country, pop, christ, classic, rock, 0"
366,"love, alternative, acoustic, male, pop, indie, 10, rock, relax, 0, soundtrack, folk"
367,"rnb, male, korea, pop, dance"
369,"boy, korea, pop"
370,"metal, dark, rock"
371,"love, male, alternative, guitar, christ, rock, metal, american, punk"
372,rock
374,"male, pop, dance, japan, piano, 0"
375,"emo, male, 90, electro, pop, dance, japan, 10, 0"
376,"japan, soundtrack, pop, rock"
377,"piano, emo, love, male, acoustic, electro, alternative, pop, hop, rock, sexy, metal, american, punk, 0, 40, rap"
378,"rock, metal, emo, alternative, male, country, 90, classic, american, piano, soundtrack, dark, electro, sexy, 0, love, acoustic, pop, relax"
379,"male, pop, japan, jazz, 0"
380,"classic, folk, rock, male"
381,"male, korea, pop, rock"
382,"japan, rock"
383,"alternative, 90, pop, hardcore, classic, rock, american, punk"
385,"japan, pop, rock"
386,"emo, love, male, electro, pop, techno, dance, disco, 0"
387,korea
388,"korea, pop"
389,"emo, male, acoustic, electro, pop, 80, christ, classic, relax, soundtrack"
390,"japan, pop, rock"
391,"metal, rock"
393,"love, male, korea, pop, dance, sexy, 0"
394,"japan, pop"
395,pop
396,"japan, rock"
397,"japan, alternative, rock"
399,"japan, pop, love, dance"
400,"pop, girl, dance"
401,japan
403,"emo, love, alternative, male, electro, pop, indie, rock, american, punk, 0, soundtrack"
404,"korea, pop"
405,"love, male, alternative, pop, classic, rock, 0"
406,"japan, rock"
407,"dark, love, electro, blue, hop, japan, soundtrack"
408,"alternative, rock, metal, american, punk"
409,"male, korea, pop, dance, hop, sexy, rap"
410,"hop, korea, pop, alternative"
412,"emo, love, alternative, male, 90, pop, christ, rock, 10, american, punk, 0"
413,"korea, pop"
415,deutsch
416,"piano, love, alternative, male, acoustic, indie, revival, 10, rock, punk, folk, 0"
417,"guitar, indie, alternative"
418,"relax, love, alternative, acoustic, electro, pop, indie, disco, rock, classic, 0, folk, soundtrack"
419,"love, alternative, male, indie, revival, 10, rock, punk"
420,"british, love, alternative, idm, electro, male, girl, indie, revival, rock, punk, soundtrack"
421,"love, male, alternative, pop, indie, rock"
422,"alternative, indie, jazz, rock, relax, folk"
423,"relax, british, love, alternative, acoustic, electro, male, pop, indie, girl, rock, piano, folk"
424,"emo, love, alternative, 90, electro, pop, indie, dance, revival, band, rock, classic, american, punk, 0, soundtrack"
425,"love, alternative, male, electro, pop, indie, dance, girl, rock, american, punk, soundtrack"
426,"emo, love, male, alternative, acoustic, pop, indie, 80, rock, punk, folk"
427,"british, love, alternative, indie, punk, 0"
428,"british, male, acoustic, alternative, pop, indie, revival, rock, punk"
429,"british, dark, male, acoustic, love, alternative, pop, indie, 80, band, rock, classic, punk"
430,"british, love, alternative, acoustic, male, pop, indie, 10, rock, piano, folk, 0"
431,"emo, love, alternative, pop, indie, rock, 10"
432,"british, alternative, electro, pop, indie, dance, rock, punk"
433,"alternative, acoustic, electro, pop, indie, disco, hop, rock"
434,"emo, alternative, country, guitar, pop, indie, bass, 80, rock, american, 10, folk, 0"
435,punk
436,"love, alternative, 90, guitar, acoustic, indie, band, rock, sexy, classic, american, 0, metal"
437,"piano, love, male, alternative, acoustic, pop, indie, 10, relax, 0, folk"
438,"folk, alternative"
439,"love, alternative, acoustic, pop, girl, indie, hardcore, rock, relax"
440,"emo, idm, electro, pop, indie, jazz, rock, folk, hip"
441,"british, love, alternative, male, electro, dark, pop, indie, dance, disco, 80, band, rock, classic, punk, 0, 70"
442,"alternative, acoustic, pop, indie, blue, american, folk"
443,"british, alternative, pop, indie, dance, bass"
444,"alternative, idm, electro, indie, rock, piano, 0"
445,"alternative, acoustic, pop, indie, disco, 0, folk"
446,"love, alternative, electro, pop, indie, rock, american"
447,"love, alternative, 10, folk, reggae"
448,indie
450,"dark, alternative, love, electro, indie, band, sexy, punk"
451,"folk, indie"
453,"love, alternative, 90, pop, classic, rock, metal, punk"
454,"male, alternative, pop, indie, rock, 10, folk"
455,"love, gay, 90, male, boy, pop, dance, american, rap"
456,"emo, rnb, male, love, electro, pop, dance, american"
457,"male, pop, dance, 90"
458,"emo, rnb, gay, love, electro, male, boy, black, pop, korea, dance, hop, american, 0, rap"
459,"love, gay, 90, rnb, male, boy, pop, dance, christ, american, rap"
460,"hop, rap, alternative"
461,"girl, hardcore, christ, rock, metal, emo, male, country, dance, classic, american, soundtrack, electro, sexy, 10, 0, love, pop, rap"
462,"emo, british, love, male, rnb, boy, pop, dance, sexy, rock"
463,"emo, love, male, 90, alternative, pop, rock"
464,"love, alternative, male, electro, pop, indie, girl, dance, hop, band, rock, metal, american, 10, 0, soundtrack, rap"
465,"emo, love, male, country, gay, alternative, pop, dance, christ, rock, sexy, american, 60, soundtrack, 40"
466,"rnb, male, love, electro, boy, pop, indie, dance, hop, sexy, american, 10, 0, rap"
467,"love, gay, male, alternative, electro, pop, dance, sexy, rock, 0"
468,"rnb, male, love, electro, 90, pop, dance, hop, sexy, american, 0, rap"
469,"male, boy, pop, rock, american"
470,"emo, alternative, acoustic, male, pop, indie, christ, punk, folk"
471,"emo, love, alternative, male, electro, pop, girl, indie, dance, sexy, rock, punk, 0"
472,"love, male, acoustic, alternative, 90, pop, band, rock, american, punk, 0, soundtrack"
474,"british, rnb, male, electro, pop, dance, hop, sexy, piano, 0, 40"
475,"rnb, male, alternative, love, 90, pop, 50, hop, sexy, rock, classic, american, 10, 0, soundtrack, 40, rap"
476,"rnb, male, love, pop, dance, hop, sexy"
477,indie
478,rap
479,"male, boy, pop, gay"
480,hop
481,"emo, love, male, alternative, pop, indie, dance, band, classic, rock, punk, soundtrack"
482,rnb
484,"rnb, male, pop, dance, hop, sexy, 40, rap"
485,"rnb, love, alternative, electro, male, pop, girl, dance, hop, sexy, american, 10, 40, rap"
486,"emo, love, alternative, male, electro, acoustic, pop, indie, hardcore, hop, band, rock, sexy, metal, american, 0, soundtrack"
487,"alternative, male, electro, pop, band, rock, sexy"
488,"emo, alternative, male, rock, metal, 0"
489,"love, alternative, acoustic, 90, rock, metal, american, 0, soundtrack, rap"
490,"alternative, acoustic, male, rock, metal, 0"
491,"alternative, male, hop, japan, rock, american, piano, 0, rap"
492,"emo, alternative, hardcore, rock, american"
493,"emo, british, love, male, alternative, rock, metal, 0"
494,"emo, love, alternative, hardcore, rock"
495,"christ, alternative"
496,"alternative, rock, metal, american, 0"
497,"emo, alternative, rock, metal, 0, rap"
498,"emo, punk, love, alternative, acoustic, male, pop, girl, indie, dance, hardcore, band, christ, rock, american, 0, folk, soundtrack"
499,"love, male, acoustic, alternative, indie, girl, band, christ, rock, metal, american"
500,"emo, love, male, acoustic, alternative, hardcore, band, rock, metal"
501,"emo, male, alternative, pop, girl, indie, rock, american, punk"
502,"alternative, pop, male, rock"
503,"metal, acoustic, alternative, rock"
504,"emo, love, male, acoustic, alternative, pop, rock, metal, punk, 0"
505,"metal, alternative"
506,"metal, rock, acoustic"
507,"emo, love, alternative, hardcore, rock"
508,alternative
509,"british, electro, hardcore, rock, sexy, metal"
510,"alternative, christ, rock, metal, american, 0, rap"
511,"emo, punk, love, alternative, male, 90, acoustic, electro, british, pop, indie, 80, band, classic, rock, piano, 0, soundtrack"
512,"alternative, 90, hardcore, rock, metal, american, 0"
513,alternative
514,"alternative, rock, metal, american, 0"
515,"dark, electro, 80, rock, punk, ebm"
516,"electro, alternative, rock"
517,"emo, love, alternative, 90, electro, indie, band, christ, rock, metal, american, 0"
518,"love, male, acoustic, 90, pop, rock, metal, american, punk, 0"
519,"alternative, disco, rock, metal, american, 0, soundtrack"
520,"british, idm, electro, 90, pop, techno, dance, hop"
521,"punk, indie, alternative, rock"
522,"metal, dark"
523,"emo, love, male, gay, alternative, pop, girl, blue, dance, rock, sexy, american, piano, 0, soundtrack"
524,"male, gay, electro, pop, techno, dance, american, 0"
525,"emo, rnb, alternative, male, 90, love, electro, pop, indie, girl, dance, hop, rock, sexy, american, relax, 0, 40"
526,"british, love, alternative, male, electro, pop, indie, dance, hop, folk"
527,"rnb, love, pop, hop, sexy, rap"
528,"british, rnb, male, love, electro, pop, girl, dance, sexy, 10, 0"
529,"alternative, electro, techno, dance, rock, 0"
530,"love, male, electro, pop, indie, dance, disco, 80, rock, 0"
531,"british, love, male, rnb, pop, dance, hop, sexy, 10, 0"
532,"british, alternative, male, electro, pop, indie, dance, disco, hop, rock, 0"
533,"british, love, alternative, male, electro, 90, acoustic, pop, indie, 80, band, classic, rock, 0, soundtrack"
534,"emo, alternative, 90, electro, acoustic, male, pop, indie, girl, dance, 80, sexy, rock, american, punk, 0, 40, rap"
535,"british, male, electro, pop, dance, disco, rock, sexy, 0"
536,"emo, love, alternative, male, electro, pop, dance, band, 10, rock, american, punk, 0"
537,"emo, love, male, alternative, indie, hardcore, band, rock, american, punk, 0, soundtrack"
