109,"912, 1258, 402, 317, 1310, 1488, 1702, 1174, 696, 459, 709"
110,"390, 621, 136, 638, 717, 778, 911, 1092, 852, 1445, 1993, 229, 1113, 1300, 1572, 1069, 690, 333, 2061, 819, 2037, 271, 831, 713, 380, 873, 232, 571, 1606"
111,"855, 1759, 1862, 603, 345, 435, 206, 776, 1503, 270, 1677"
112,"1841, 78, 1089, 1827, 611"
113,"1130, 107, 1397, 212, 1401"
114,"1258, 890, 317, 1488, 1702, 1889, 835, 696, 63, 157, 877"
115,"2048, 1274, 642, 1144, 1032"
116,"439, 411, 924, 229"
117,"2014, 1210, 1213, 788, 1514, 699, 187, 452, 596, 568, 761"
118,"1293, 65, 1935"
119,"903, 1543, 1488, 1397, 551"
120,"514, 1001, 749, 636, 797, 399, 236, 836, 1365, 778, 2054, 53, 1150, 1356, 911, 1410, 852, 684, 1766, 538, 753, 1113, 1300, 1369, 1851, 1145, 1525, 1898, 327, 795, 634, 690, 98, 646, 79, 730, 553, 1457, 58, 1447, 1023, 1820, 593, 1298, 1880"
121,"143, 415, 1706, 814, 1058, 46, 305, 1248, 753, 362, 1145, 1055, 1380, 1277, 646, 1562, 233, 1023, 2038, 1559, 2018, 1568"
122,"2048, 1723, 508, 692, 492, 1221, 37, 15, 1789, 1116, 296, 1249, 454, 876, 1824, 1660, 1275, 1281, 1167"
123,655
124,"1343, 397, 1626, 520, 274, 1230, 216, 1835, 264, 99, 211, 275, 1282, 499, 831, 1225, 4, 396, 1642, 665, 210, 859"
125,"1656, 471, 794, 1702, 1832, 1889, 50, 393, 696, 754, 1503, 1709, 889, 298, 1522, 1554, 730"
126,"1102, 1132, 851, 1590, 1804"
127,"1339, 1670, 12, 2042, 1887, 1906, 1126, 308, 1543, 1488, 1664, 1368, 2000, 432, 1258, 731, 999, 1986, 1107, 2088, 317, 1281, 51, 363, 1196"
128,"96, 436, 788, 1213, 1893, 1115, 714, 1744, 1618, 761, 141, 515, 567, 1957, 655, 1981, 1585, 217, 1202, 1615, 1866, 275, 430, 874, 487, 1210, 105, 1929, 683, 961, 1905"
129,"1102, 162, 340, 390, 1555, 732, 636, 1017, 1453, 621, 1419, 236, 498, 717, 1310, 816, 1132, 1150, 911, 1184, 179, 451, 1092, 130, 1146, 1356, 1503, 1762, 527, 1445, 57, 1766, 1993, 779, 1300, 1065, 1600, 11, 421, 248, 1145, 1069, 815, 1334, 1301, 503, 1491, 1895, 2061, 2037, 271, 310, 437, 831, 730, 144, 1027, 1646, 1478, 278, 1653, 1773, 1820, 1821, 612, 232, 385, 481, 609, 1046, 1771, 256, 1659, 1782, 1963"
130,"1555, 340, 236, 498, 405, 790, 1132, 146, 242, 129, 1766, 1300, 1072, 1069, 675, 1301, 1895, 2061, 271, 830, 385, 256, 620"
131,"1697, 1204"
132,"1102, 1633, 419, 1560, 2020, 2054, 816, 146, 1356, 1294, 569, 46, 1189, 770, 57, 1145, 1253, 1437, 302, 1856, 1742, 815, 1056, 690, 1649, 830, 226, 1773, 1821, 1521, 47, 2018"
133,"930, 1788, 162, 514, 253, 572, 12, 1054, 136, 1423, 1560, 425, 399, 2068, 1132, 146, 884, 1332, 569, 227, 1730, 158, 1768, 1072, 1559, 966, 370, 1636, 1277, 30, 1080, 497, 49, 414, 79, 1124, 58, 1687, 830, 1263, 214, 2027, 941, 311, 1804, 1568, 1813, 1880, 335, 1593, 332"
134,"390, 1305, 1413, 146, 884, 531, 1503, 1528, 527, 1198, 1253, 1056, 271, 1478, 226, 534, 2018, 882, 332"
135,"78, 1332, 325, 1597, 1988, 2003, 40, 506"
136,"2087, 1001, 390, 1517, 253, 145, 1515, 361, 1560, 286, 498, 1379, 761, 1591, 717, 110, 1308, 1465, 942, 490, 884, 1226, 1058, 1311, 24, 1445, 229, 1572, 11, 421, 545, 808, 1253, 1069, 1437, 329, 370, 1690, 30, 271, 1071, 1337, 1478, 68, 1263, 905, 311, 133, 723, 256, 2018, 1568"
137,"1910, 2068, 1832"
139,"930, 161, 1898, 1895, 1999, 986, 388"
140,"605, 1210, 1480"
141,"1210, 128, 714"
142,"1542, 2025, 1405, 572, 1021, 453, 1514, 1541, 1393, 540, 1232, 1463, 515, 666, 37, 1148, 1184, 596, 2055, 1924, 264, 718, 1038, 1156, 1367, 275, 1244, 1258, 1249, 430, 1380, 1601, 1991, 454, 1641, 831, 183, 1210, 1777, 1900, 799, 428, 683, 1883, 269, 480, 407, 40, 1125"
143,"433, 1001, 390, 743, 2048, 387, 457, 636, 1213, 621, 692, 938, 955, 1114, 817, 355, 1440, 816, 1154, 911, 43, 16, 15, 925, 754, 1869, 1503, 1625, 1924, 1981, 1144, 1907, 753, 1866, 1088, 850, 1253, 1249, 121, 1255, 1258, 1086, 1246, 1589, 283, 310, 1094, 454, 260, 2009, 144, 2077, 1283, 317, 847, 683, 201, 859, 442, 1281, 2006, 1771, 943, 1167, 363, 157"
144,"143, 236, 405, 146, 1356, 911, 1979, 1503, 684, 129, 378, 1278, 1113, 1300, 690, 499, 310, 1247, 260, 757, 322, 79, 730, 553, 214, 1771, 723, 231, 354, 486"
145,"1102, 162, 1001, 1515, 419, 361, 621, 136, 1423, 1666, 1419, 2020, 415, 286, 1628, 1917, 682, 223, 1106, 1540, 1762, 1445, 1961, 11, 545, 503, 1895, 2061, 726, 1567, 1143, 150, 759, 847, 1773, 1832, 311, 593, 232, 609, 242"
146,"514, 390, 749, 12, 1453, 1462, 1419, 132, 236, 537, 1917, 816, 1034, 1356, 179, 130, 46, 227, 1471, 134, 158, 57, 1445, 1278, 421, 1725, 1898, 1564, 815, 2061, 1690, 726, 310, 674, 998, 2037, 144, 1478, 1687, 1135, 226, 1773, 2038, 481, 133, 413, 1046, 1880, 1742, 882"
147,"545, 667, 2068, 713, 380, 1683, 1137, 232, 819, 571, 1263, 632"
148,843
149,"1865, 362, 870, 1543, 6, 899, 508, 2042, 1832, 370, 1380, 1664, 1013, 363"
150,"521, 514, 732, 145, 419, 508, 2042, 851, 1423, 339, 415, 236, 286, 2071, 717, 417, 1476, 884, 1197, 985, 1869, 584, 24, 1198, 1445, 581, 939, 1369, 421, 545, 1145, 1811, 1983, 966, 690, 370, 1186, 1895, 2061, 1277, 702, 1567, 730, 1153, 1658, 1646, 1457, 232"
151,385
152,"1539, 1785, 1087, 941, 451, 1757, 89, 330, 1198, 1462, 1607, 1196, 1300, 1616"
153,"52, 1296, 78"
154,"2029, 1040, 451"
155,"1258, 78"
156,1383
157,"547, 1627, 912, 489, 1274, 85, 143, 449, 1174, 1671, 1889, 950, 1879, 2093, 1396, 711, 1543, 1702, 753, 827, 114, 828, 338, 877, 317, 1281, 696, 738, 51"
158,"312, 1973, 1179, 671, 1605, 1803, 335, 1423, 1607, 425, 691, 1465, 146, 1332, 46, 1471, 1528, 1974, 966, 503, 1690, 271, 1104, 473, 1337, 256, 1457, 1821, 701, 133, 1880, 571, 862, 530, 632"
159,"1102, 636, 327, 795, 847, 1248, 437, 581, 859"
161,"516, 1865, 1081, 1281, 2003, 2055, 2061, 139, 40, 730"
162,"1007, 1001, 390, 749, 145, 387, 419, 1054, 1515, 851, 1605, 1803, 1560, 1808, 691, 806, 761, 2068, 1132, 490, 884, 1965, 1704, 1597, 569, 598, 1146, 1188, 1189, 1198, 129, 1445, 1632, 1805, 1363, 1600, 315, 660, 1086, 1895, 1567, 1247, 1678, 412, 1143, 314, 326, 1478, 830, 1263, 1381, 1467, 1552, 311, 133, 413, 571, 862, 659, 1659, 1873, 1178, 307"
163,"1007, 1150, 175"
164,"1966, 1918, 1115"
166,1987
168,"1155, 1801, 69"
170,"512, 349, 225, 1408, 1589, 80, 1924, 1112, 1501, 854, 22"
171,754
172,"1706, 780, 2077, 268, 847, 43, 1549, 1503, 238, 2097, 1204, 303, 198"
173,"1138, 1420, 1277, 1120, 298"
174,"320, 1692"
175,"1001, 1310, 1150, 1588, 163, 584, 753"
176,1210
177,"817, 890, 1671, 731, 376, 622, 1281, 1709, 377, 343, 1879, 212, 595, 730"
178,1249
179,"703, 1001, 1434, 732, 1769, 2059, 479, 1479, 405, 2054, 1150, 43, 684, 1753, 538, 1572, 2037, 553, 58, 1135, 1820, 518, 930, 749, 542, 1453, 240, 2020, 417, 778, 146, 1503, 1780, 685, 258, 1300, 680, 1307, 503, 1895, 674, 260, 494, 214, 609, 1813, 1833, 470, 1308, 852, 1198, 1748, 1113, 1851, 1367, 400, 302, 795, 1469, 310, 1562, 1447, 1023, 941, 1773, 571, 1346, 592, 514, 419, 851, 399, 1452, 816, 1356, 911, 1757, 531, 1869, 227, 527, 129, 1768, 1483, 646, 49, 437, 757, 1319, 2004, 1648, 534, 1771, 742, 231, 859, 486"
180,"1993, 1100"
181,"259, 1679, 1118, 1013, 277, 1925, 205"
182,"1464, 1737"
183,"1343, 446, 1662, 142, 761, 520, 371, 1164, 1635, 1498, 779, 211, 499, 1166, 1225, 1918, 1777, 575, 1642, 1818, 1454, 859, 1125"
184,1281
185,"1775, 1956"
186,"1161, 1070, 1437, 1528"
187,"2014, 1210, 1958, 117, 596, 643, 359, 686"
188,"738, 343"
189,516
190,"49, 78"
191,"99, 1213, 1514, 534, 499, 1869, 1728, 210, 955"
192,"1501, 80, 261, 1479"
193,"59, 1133, 1752, 43, 1084, 658, 1246, 960, 1597, 1727, 1662, 1993, 1691, 1772, 1801"
194,647
195,"1627, 1021, 50, 398, 1566, 1695, 1707, 1230, 907, 1781, 1797, 1702, 297, 754, 1503, 1931, 298, 1264, 1792, 393, 465, 1824, 1153, 759, 317, 471, 1275, 1345, 1832, 1709"
196,"1210, 1130, 1209, 428, 1038, 338, 374, 761"
198,"1682, 521, 1670, 383, 1130, 172, 265, 2087, 2042, 1553, 747, 1794, 1971, 308, 1120, 1353, 1479, 1183, 752, 1527, 22, 1964, 1020, 2068, 814, 1079, 1488, 451, 925, 1597, 1471, 2069, 57, 298, 410, 1603, 1995, 1895, 1589, 98, 343, 1067, 1473, 101, 1918, 202, 1478, 941, 1281, 1372, 1745, 862, 1809, 1196, 1450, 1418"
200,"1488, 1625, 877, 1640"
201,"2085, 143, 767, 1642, 388, 396"
202,"364, 1343, 2042, 84, 1248, 1428, 1568, 51, 1986, 101, 57, 388, 198"
203,"58, 903, 949, 884, 1921, 2067, 582, 1479, 704"
204,"1524, 843"
205,"259, 1118, 181, 277, 1925"
206,"855, 1759, 1249, 603, 1862, 435, 776, 111"
207,"1682, 521, 1102, 1001, 1973, 749, 572, 851, 1988, 1607, 339, 21, 425, 691, 938, 355, 1356, 1092, 1294, 1850, 852, 1572, 400, 675, 966, 370, 1895, 1690, 271, 674, 1071, 414, 1646, 1457, 1283, 899, 1433, 349, 941, 1813, 413, 723, 571, 862"
208,"1287, 433, 51, 1018, 706"
209,"545, 1069, 361, 232, 581"
210,"1343, 1213, 1514, 306, 474, 955, 520, 371, 1164, 577, 1800, 1869, 762, 1835, 62, 539, 124, 493, 99, 1163, 31, 499, 1173, 1002, 1777, 1724, 575, 1653, 534, 191, 859"
211,"476, 1667, 1343, 2080, 1496, 1213, 1514, 306, 1393, 1626, 650, 520, 371, 1164, 216, 655, 1869, 762, 1835, 124, 99, 1163, 1258, 1282, 31, 1103, 499, 1173, 4, 1225, 396, 183, 1777, 575, 759, 1653, 859, 534, 442, 665, 850"
212,"912, 743, 1623, 1761, 457, 1172, 800, 1490, 308, 1041, 1230, 1543, 627, 1588, 978, 655, 1147, 1625, 1974, 113, 832, 424, 1078, 215, 71, 2001, 377, 1267, 1004, 831, 177, 1331, 1984, 26, 1858, 2088, 1362, 602"
213,"1539, 749, 1172, 311, 2069, 1573, 1993"
214,"1343, 636, 1213, 1515, 1671, 1014, 1560, 558, 1741, 179, 531, 1869, 46, 1189, 527, 378, 258, 421, 1856, 499, 1636, 48, 1080, 2037, 1247, 260, 79, 144, 553, 1023, 963, 941, 133, 518"
215,"1670, 1419, 212, 1345, 541, 343, 1358, 1625, 889, 1879, 1144, 1914, 1918"
216,"1163, 211, 1282, 1165, 718, 124"
217,"1230, 708, 743, 1543, 1660, 128"
218,"520, 1653, 31, 762, 1835, 396"
219,"1188, 1130, 1051"
220,2039
223,"1308, 1253, 1465, 2068, 253, 145, 501, 1106, 2061, 2039, 1171"
224,"2014, 1210, 275, 2025, 1148, 1929, 1003, 831, 686"
225,"903, 85, 170, 2003, 80, 395, 582, 1013, 1479"
226,"2087, 502, 1973, 636, 419, 132, 984, 2068, 146, 569, 46, 1503, 1780, 1445, 134, 57, 1725, 815, 1895, 1071, 322, 555, 1687, 232, 256, 2018, 882"
227,"1001, 390, 743, 749, 1133, 589, 1833, 1017, 1769, 2059, 479, 415, 836, 405, 355, 280, 146, 1034, 1757, 179, 46, 527, 1445, 1248, 1748, 1113, 2018, 1145, 1072, 1898, 1491, 1171, 310, 998, 1247, 730, 1153, 553, 875, 1023, 534, 232, 481, 133, 723, 1046, 1959, 231, 354, 1954, 486, 1616"
228,"5, 725"
229,"1102, 390, 387, 419, 116, 851, 136, 1419, 938, 110, 924, 1332, 1895, 2016, 30, 726, 831, 1143, 1027, 987, 1773, 232, 896, 632"
230,"11, 1145, 749, 1799, 1034, 2061, 385, 1489, 804, 1445, 1879, 939, 1143"
231,"390, 1017, 1803, 2021, 240, 1423, 236, 498, 1628, 1365, 984, 53, 816, 1356, 911, 1965, 179, 46, 24, 227, 1780, 1766, 538, 258, 1278, 1253, 1636, 646, 730, 144, 1457, 58, 1023, 349, 232, 1813, 318, 1659"
232,"502, 1666, 479, 1419, 415, 209, 405, 110, 355, 1034, 858, 1572, 545, 2037, 713, 1135, 2088, 873, 749, 145, 1305, 1453, 638, 417, 778, 1476, 451, 1311, 46, 1503, 1780, 229, 1300, 1109, 1491, 1895, 819, 1027, 1838, 380, 226, 481, 1517, 636, 621, 1308, 852, 910, 1898, 327, 815, 690, 333, 310, 831, 79, 1002, 150, 1717, 1773, 571, 1263, 1734, 390, 253, 419, 851, 399, 236, 955, 1917, 816, 561, 1869, 1762, 227, 147, 129, 1961, 7, 1828, 329, 1334, 1649, 231, 486, 1466"
233,"703, 1399, 400, 280, 121, 409, 315, 1247, 1356, 413, 2020, 527, 518, 57, 1659, 691, 1593, 2018"
234,"822, 1172, 1543"
235,"377, 107"
236,"353, 1017, 2059, 479, 1419, 1451, 1479, 405, 355, 1034, 1248, 538, 781, 2037, 873, 723, 354, 1455, 2087, 340, 749, 12, 1453, 2020, 638, 1476, 924, 146, 130, 1311, 46, 1503, 348, 1300, 1301, 1491, 1895, 674, 730, 144, 1027, 1646, 1659, 120, 1616, 636, 621, 884, 852, 1993, 1748, 1113, 248, 910, 815, 310, 150, 759, 1023, 1773, 232, 413, 1734, 1917, 816, 561, 911, 1757, 1869, 1762, 129, 1278, 1725, 1086, 646, 1319, 25, 1429, 847, 534, 231"
237,"1905, 1964, 15"
238,"661, 708, 1660, 172, 1100, 1249, 1709, 1625, 831"
240,"45, 703, 12, 1451, 1332, 179, 472, 1410, 1528, 527, 1753, 538, 1053, 248, 1145, 1253, 646, 757, 1348, 941, 1272, 231, 620"
241,"2010, 1253, 364, 1758, 1214"
242,"1102, 1555, 1434, 355, 1646, 68, 145, 1799, 932, 361, 655, 130, 1577, 1563, 1435, 691, 498"
243,"1795, 1838, 1184, 1033, 1572"
244,"2039, 1999"
247,"2087, 844, 1670, 1973, 1305, 2042, 1161, 2039, 308, 1353, 425, 806, 346, 1020, 884, 1058, 1471, 1664, 906, 57, 532, 1072, 1380, 1277, 1473, 101, 261, 886, 1011, 1478, 949, 830, 2027, 349, 946, 1821, 1281, 1880, 1809, 2018, 1196, 1450, 1568"
248,"930, 749, 1453, 240, 2059, 691, 236, 2068, 1476, 46, 47, 1198, 129, 1445, 1300, 815, 1457, 413, 289, 1455"
249,"521, 1745"
250,"1660, 2025, 1362, 1274, 1281, 655, 1709, 1805, 1969, 1204, 1701"
251,1936
252,"1145, 1478, 1917, 636, 1909, 16, 310, 425, 1379"
253,"1102, 1179, 1054, 1803, 1906, 136, 1318, 2068, 355, 1543, 1226, 223, 1058, 569, 46, 852, 1632, 1445, 409, 421, 808, 1253, 1437, 1069, 1742, 966, 370, 1636, 1690, 271, 49, 1473, 1567, 1457, 1263, 905, 1272, 232, 2038, 133, 589, 1568"
254,"1682, 1527, 1145, 1543, 1581, 1826, 1906, 1221, 1920, 1809, 629, 298, 363, 56, 1793, 478"
255,"552, 78, 3, 1732, 283, 1315, 1907"
256,"2087, 1001, 1973, 749, 671, 572, 1515, 1517, 1663, 361, 851, 1017, 350, 136, 339, 405, 1365, 2068, 1132, 490, 884, 1332, 1106, 1226, 1356, 1511, 130, 569, 1965, 1471, 1528, 1632, 129, 409, 158, 2000, 1300, 1145, 1253, 1437, 1811, 1752, 1856, 315, 660, 675, 815, 503, 370, 1056, 1301, 1690, 271, 497, 473, 1247, 414, 1304, 1124, 1687, 226, 1820, 311, 612, 1516, 1568, 723, 318, 1263, 1659, 1606, 307, 332"
257,"325, 1393, 1865, 78"
258,"514, 732, 12, 542, 638, 1128, 1356, 911, 179, 1410, 1869, 852, 1189, 1053, 231, 1113, 1300, 667, 878, 400, 1525, 795, 1895, 702, 437, 757, 414, 79, 730, 2053, 553, 58, 494, 1283, 1348, 1023, 1042, 214, 847, 873, 1820, 593, 722, 589, 486, 1466"
259,"1118, 1013, 181, 1925, 205"
260,"592, 340, 732, 143, 621, 692, 479, 470, 405, 816, 858, 43, 179, 1869, 1503, 1780, 378, 795, 499, 1247, 757, 79, 730, 144, 553, 1023, 214, 701, 481, 486"
261,"192, 1319, 247, 949, 349, 1281, 80, 1501, 582, 348, 1479, 504, 752"
262,"2051, 78"
263,"1956, 420"
264,"4, 275, 1210, 1543, 428, 1882, 1099, 2080, 452, 714, 407, 1942, 1505, 124, 142, 1202, 761"
265,"59, 1660, 949, 391, 1741, 582, 1479, 198"
266,"521, 453, 1769, 299, 1170, 417, 368, 15, 1704, 1146, 62, 1258, 1998, 913, 1995, 1234, 1728, 662, 575, 922, 1905"
267,"538, 646, 1283"
268,"827, 1258, 321, 172, 2077, 317, 877"
269,142
270,"855, 111"
