6,243,1,1293836400000,120,34
6,244,1,1293836400000,100,33
6,244,1,1293836400000,101,33
6,244,1,1293836400000,112,33
6,244,1,1293836400000,113,33
6,244,1,1293836400000,114,33
7,55,5,1209592800000,127,3151
7,288,5,1193871600000,127,43864
7,288,5,1175378400000,128,43864
8,291,4,1162335600000,24,402
8,291,4,1162335600000,130,402
8,334,5,1162335600000,24,6291
8,334,5,1162335600000,30,6291
8,334,5,1162335600000,130,6291
8,334,5,1162335600000,131,6291
8,335,5,1162335600000,24,2396
8,335,5,1162335600000,30,2396
8,335,5,1162335600000,73,2396
8,345,4,1162335600000,30,527
8,345,4,1162335600000,130,527
8,345,4,1162335600000,134,527
8,345,4,1162335600000,135,527
8,345,4,1162335600000,136,527
8,348,4,1162335600000,30,504
8,348,4,1162335600000,73,504
8,357,3,1164927600000,127,345
9,8,4,1212271200000,73,587
9,8,4,1212271200000,138,587
9,8,4,1212271200000,139,587
9,8,4,1212271200000,141,587
9,370,5,1193871600000,138,1113
9,371,5,1209592800000,137,1103
9,372,5,1209592800000,137,1069
9,372,5,1193871600000,139,1069
9,373,4,1285884000000,146,729
9,373,4,1285884000000,155,729
9,373,4,1285884000000,156,729
9,373,4,1285884000000,157,729
9,373,4,1285884000000,158,729
9,374,4,1209592800000,137,708
9,375,4,1193871600000,140,630
9,376,4,1209592800000,137,629
9,377,4,1193871600000,73,609
9,377,4,1209592800000,137,609
9,379,4,1209592800000,137,558
9,379,4,1193871600000,140,558
9,382,4,1193871600000,141,533
9,384,4,1193871600000,144,510
9,387,4,1209592800000,137,430
9,390,4,1193871600000,139,381
9,391,4,1209592800000,137,367
9,392,4,1209592800000,137,364
9,394,3,1209592800000,137,345
9,395,3,1209592800000,137,319
9,395,3,1193871600000,140,319
9,396,3,1193871600000,139,307
9,397,3,1209592800000,137,307
9,397,3,1193871600000,139,307
9,397,3,1193871600000,141,307
9,398,3,1209592800000,137,306
9,401,3,1209592800000,137,289
9,402,3,1209592800000,137,280
9,403,3,1193871600000,73,273
9,405,3,1209592800000,137,267
9,406,3,1193871600000,139,260
9,410,3,1291158000000,71,241
9,410,3,1291158000000,145,241
9,410,3,1291158000000,147,241
9,410,3,1291158000000,148,241
9,410,3,1291158000000,149,241
9,414,3,1209592800000,137,229
9,415,3,1193871600000,28,228
9,415,3,1193871600000,30,228
10,196,5,1222812000000,81,1137
10,196,5,1222812000000,165,1137
10,199,5,1209592800000,81,1386
10,199,5,1209592800000,165,1386
10,208,3,1201820400000,81,310
10,217,4,1185919200000,78,761
10,217,4,1185919200000,79,761
10,217,4,1185919200000,81,761
10,217,4,1172703600000,166,761
10,416,5,1201820400000,79,3132
10,416,5,1201820400000,81,3132
10,416,5,1201820400000,165,3132
10,418,5,1220220000000,165,1056
10,428,4,1185919200000,79,578
10,430,4,1201820400000,81,560
10,430,4,1201820400000,165,560
10,431,4,1185919200000,79,546
10,440,3,1207000800000,165,247
11,89,5,1243807200000,24,3384
11,230,3,1243807200000,171,329
11,234,4,1243807200000,170,370
11,455,5,1225494000000,172,4416
11,456,5,1243807200000,24,1951
11,456,5,1241128800000,167,1951
11,458,5,1249077600000,167,1708
11,468,4,1262300400000,167,719
11,469,4,1243807200000,109,552
11,471,4,1249077600000,168,537
11,482,3,1243807200000,167,251
12,72,5,1264978800000,18,2144
12,189,5,1264978800000,78,2976
12,189,5,1264978800000,79,2976
12,191,5,1280613600000,73,4259
12,191,5,1280613600000,78,4259
12,191,5,1280613600000,79,4259
12,191,5,1280613600000,109,4259
12,230,5,1264978800000,169,2110
12,230,5,1264978800000,181,2110
12,230,5,1264978800000,182,2110
12,288,5,1264978800000,24,3072
12,288,5,1264978800000,39,3072
12,288,5,1264978800000,167,3072
12,300,5,1280613600000,24,1064
12,300,5,1291158000000,109,1064
12,333,5,1293836400000,24,23961
12,333,5,1291158000000,73,23961
12,333,5,1291158000000,109,23961
12,344,5,1264978800000,24,5489
12,344,5,1264978800000,134,5489
12,344,5,1264978800000,185,5489
12,344,5,1264978800000,193,5489
12,377,5,1264978800000,78,59695
12,377,5,1264978800000,79,59695
12,377,5,1264978800000,177,59695
12,378,5,1267398000000,79,31617
12,378,5,1264978800000,190,31617
12,405,5,1264978800000,78,1034
12,405,5,1264978800000,79,1034
12,407,5,1264978800000,184,1600
12,466,5,1264978800000,18,1485
12,466,5,1264978800000,24,1485
12,466,5,1264978800000,39,1485
12,486,5,1264978800000,78,24097
12,486,5,1264978800000,79,24097
12,486,5,1272664800000,81,24097
12,486,5,1264978800000,176,24097
12,487,5,1264978800000,61,7867
12,487,5,1264978800000,179,7867
12,488,5,1264978800000,78,7425
12,488,5,1264978800000,79,7425
12,489,5,1264978800000,79,7399
12,489,5,1264978800000,177,7399
12,489,5,1264978800000,198,7399
12,490,5,1264978800000,72,4527
12,490,5,1264978800000,78,4527
12,490,5,1264978800000,79,4527
12,490,5,1264978800000,170,4527
12,491,5,1264978800000,102,3837
12,491,5,1264978800000,103,3837
12,492,5,1264978800000,176,3823
12,492,5,1264978800000,178,3823
12,492,5,1298934000000,180,3823
12,492,5,1264978800000,186,3823
12,493,5,1264978800000,78,3727
12,493,5,1264978800000,79,3727
12,493,5,1264978800000,176,3727
12,494,5,1264978800000,79,3648
12,494,5,1264978800000,176,3648
12,494,5,1264978800000,178,3648
12,495,5,1264978800000,78,3526
12,495,5,1264978800000,79,3526
12,495,5,1264978800000,183,3526
12,496,5,1264978800000,72,3407
12,496,5,1264978800000,78,3407
12,496,5,1264978800000,79,3407
12,497,5,1264978800000,78,3226
12,497,5,1264978800000,79,3226
12,497,5,1264978800000,177,3226
12,498,5,1264978800000,79,3134
12,498,5,1264978800000,169,3134
12,499,5,1264978800000,78,3080
12,499,5,1264978800000,79,3080
12,500,5,1264978800000,1,2471
12,500,5,1264978800000,176,2471
12,500,5,1264978800000,186,2471
12,501,5,1264978800000,78,2378
12,501,5,1264978800000,79,2378
12,502,5,1264978800000,24,2303
12,502,5,1264978800000,30,2303
12,503,5,1267398000000,1,1714
12,503,5,1267398000000,5,1714
12,504,5,1280613600000,73,1646
12,505,5,1264978800000,2,1596
12,505,5,1264978800000,78,1596
12,505,5,1264978800000,79,1596
12,505,5,1264978800000,177,1596
12,506,5,1264978800000,82,1591
12,507,5,1264978800000,176,1547
12,507,5,1264978800000,178,1547
12,507,5,1264978800000,186,1547
12,508,5,1264978800000,78,1495
12,508,5,1264978800000,79,1495
12,509,5,1264978800000,6,1434
12,509,5,1264978800000,18,1434
12,509,5,1264978800000,61,1434
12,509,5,1264978800000,189,1434
12,510,5,1264978800000,73,1341
12,510,5,1264978800000,78,1341
12,510,5,1264978800000,79,1341
12,510,5,1264978800000,177,1341
12,510,5,1264978800000,198,1341
12,511,5,1264978800000,24,1278
12,511,5,1264978800000,73,1278
12,511,5,1264978800000,192,1278
12,512,5,1264978800000,1,1260
12,512,5,1264978800000,78,1260
12,512,5,1264978800000,79,1260
12,512,5,1264978800000,177,1260
12,513,5,1264978800000,78,1250
12,513,5,1264978800000,79,1250
12,514,5,1264978800000,1,1227
12,514,5,1264978800000,177,1227
12,515,5,1264978800000,18,1222
12,515,5,1264978800000,179,1222
12,515,5,1264978800000,190,1222
12,516,5,1264978800000,18,1183
12,516,5,1264978800000,61,1183
12,516,5,1264978800000,189,1183
12,517,5,1277935200000,1,1177
12,517,5,1277935200000,73,1177
12,517,5,1277935200000,79,1177
12,517,5,1277935200000,177,1177
12,518,5,1264978800000,7,1001
12,518,5,1264978800000,89,1001
12,518,5,1264978800000,179,1001
12,519,5,1264978800000,1,982
12,519,5,1264978800000,6,982
12,519,5,1264978800000,61,982
12,519,5,1264978800000,177,982
12,520,5,1264978800000,18,953
12,520,5,1264978800000,39,953
12,520,5,1264978800000,187,953
12,521,5,1275343200000,73,939
12,521,5,1275343200000,79,939
12,521,5,1275343200000,182,939
12,521,5,1275343200000,188,939
12,521,5,1275343200000,196,939
12,522,5,1264978800000,7,927
12,522,5,1264978800000,30,927
12,522,5,1264978800000,89,927
12,522,5,1264978800000,179,927
13,55,1,1246399200000,18,6
13,55,1,1246399200000,24,6
13,55,1,1246399200000,39,6
13,55,1,1246399200000,124,6
13,55,1,1246399200000,130,6
13,55,1,1246399200000,200,6
13,55,1,1246399200000,201,6
13,55,1,1246399200000,202,6
13,55,1,1246399200000,203,6
13,55,1,1246399200000,204,6
13,55,1,1246399200000,205,6
13,55,1,1246399200000,208,6
13,67,1,1246399200000,18,9
13,67,1,1246399200000,24,9
13,67,1,1246399200000,39,9
13,67,1,1246399200000,124,9
13,67,1,1246399200000,130,9
13,67,1,1251756000000,199,9
13,67,1,1246399200000,200,9
13,67,1,1246399200000,201,9
13,67,1,1246399200000,202,9
13,67,1,1246399200000,203,9
13,67,1,1246399200000,204,9
13,67,1,1246399200000,205,9
13,67,1,1251756000000,209,9
13,89,5,1246399200000,18,3967
13,89,5,1246399200000,24,3967
13,89,5,1246399200000,39,3967
13,89,5,1257030000000,49,3967
13,89,5,1246399200000,124,3967
13,89,5,1246399200000,130,3967
13,89,5,1246399200000,134,3967
13,89,5,1246399200000,167,3967
13,89,5,1246399200000,199,3967
13,89,5,1246399200000,200,3967
13,89,5,1246399200000,201,3967
13,89,5,1246399200000,202,3967
13,89,5,1246399200000,203,3967
13,89,5,1246399200000,204,3967
13,89,5,1246399200000,205,3967
13,89,5,1254348000000,206,3967
13,89,5,1254348000000,207,3967
13,89,5,1246399200000,208,3967
13,89,5,1251756000000,209,3967
13,89,5,1259622000000,213,3967
13,89,5,1259622000000,214,3967
13,89,5,1259622000000,215,3967
13,89,5,1257030000000,228,3967
13,89,5,1257030000000,229,3967
13,89,5,1257030000000,230,3967
13,89,5,1257030000000,231,3967
13,89,5,1254348000000,232,3967
13,89,5,1254348000000,233,3967
13,89,5,1254348000000,234,3967
13,89,5,1257030000000,235,3967
13,298,1,1251756000000,24,16
13,298,1,1251756000000,130,16
13,298,1,1251756000000,199,16
13,298,1,1251756000000,206,16
13,298,1,1251756000000,210,16
13,333,1,1246399200000,24,38
13,333,1,1246399200000,130,38
13,333,1,1246399200000,200,38
13,333,1,1246399200000,201,38
14,549,5,1217541600000,245,1259
14,549,5,1217541600000,247,1259
14,549,5,1217541600000,250,1259
14,549,5,1217541600000,266,1259
14,549,5,1217541600000,271,1259
14,550,5,1217541600000,16,908
14,550,5,1217541600000,25,908
14,550,5,1217541600000,245,908
14,550,5,1217541600000,248,908
14,550,5,1217541600000,249,908
14,550,5,1217541600000,263,908
14,550,5,1217541600000,267,908
14,552,5,1217541600000,16,849
14,552,5,1304596191912,25,849
14,552,5,1304596226144,242,849
14,552,5,1304596223989,245,849
14,552,5,1304596214214,248,849
14,552,5,1304596215240,249,849
14,552,5,1304596187726,263,849
14,552,5,1217541600000,266,849
14,552,5,1304596194417,267,849
14,552,5,1304596197640,268,849
14,552,5,1304596177553,272,849
14,552,5,1304596176284,274,849
14,557,5,1217541600000,75,809
14,557,5,1217541600000,245,809
14,557,5,1217541600000,248,809
14,557,5,1217541600000,249,809
14,557,5,1217541600000,263,809
14,557,5,1217541600000,267,809
14,559,5,1217541600000,75,768
14,559,5,1217541600000,245,768
14,559,5,1217541600000,248,768
14,559,5,1217541600000,249,768
14,559,5,1217541600000,253,768
14,559,5,1217541600000,259,768
14,563,4,1217541600000,247,706
14,563,4,1217541600000,252,706
14,563,4,1217541600000,254,706
14,573,4,1217541600000,75,653
14,573,4,1217541600000,182,653
14,573,4,1217541600000,242,653
14,573,4,1217541600000,245,653
14,573,4,1217541600000,248,653
14,573,4,1217541600000,249,653
14,573,4,1217541600000,267,653
14,594,4,1217541600000,88,609
14,594,4,1217541600000,245,609
14,594,4,1217541600000,247,609
14,594,4,1217541600000,250,609
14,594,4,1217541600000,252,609
14,594,4,1217541600000,254,609
15,600,5,1249077600000,18,835
15,600,5,1249077600000,90,835
15,600,5,1259622000000,213,835
15,600,5,1249077600000,280,835
15,600,5,1249077600000,281,835
15,600,5,1249077600000,282,835
15,600,5,1259622000000,283,835
15,600,5,1259622000000,284,835
15,600,5,1259622000000,285,835
15,600,5,1259622000000,286,835
15,600,5,1259622000000,287,835
15,600,5,1259622000000,288,835
15,600,5,1259622000000,289,835
15,600,5,1298934000000,290,835
16,346,3,1275343200000,81,264
16,346,3,1275343200000,296,264
16,634,5,1209592800000,297,889
16,635,4,1285884000000,24,750
16,635,4,1209592800000,297,750
16,635,4,1209592800000,319,750
16,636,4,1280613600000,24,617
16,636,4,1280613600000,167,617
16,636,4,1280613600000,293,617
16,638,4,1209592800000,167,487
16,638,4,1209592800000,308,487
16,640,4,1291158000000,24,392
16,640,4,1228086000000,73,392
16,640,4,1291158000000,130,392
16,640,4,1291158000000,291,392
16,640,4,1291158000000,293,392
16,640,4,1291158000000,294,392
16,643,4,1280613600000,73,367
16,643,4,1280613600000,79,367
16,643,4,1280613600000,185,367
16,643,4,1280613600000,293,367
16,644,4,1277935200000,18,366
16,644,4,1277935200000,24,366
16,644,4,1277935200000,39,366
16,645,3,1285884000000,102,311
16,645,3,1285884000000,103,311
16,645,3,1285884000000,167,311
16,645,3,1285884000000,291,311
16,647,3,1277935200000,24,307
16,647,3,1285884000000,81,307
16,647,3,1285884000000,130,307
16,647,3,1285884000000,199,307
16,647,3,1277935200000,293,307
16,647,3,1277935200000,303,307
16,648,3,1285884000000,291,292
16,648,3,1285884000000,292,292
16,648,3,1285884000000,294,292
16,648,3,1285884000000,307,292
16,648,3,1285884000000,310,292
16,648,3,1285884000000,312,292
16,648,3,1285884000000,313,292
16,650,3,1285884000000,79,251
16,650,3,1285884000000,231,251
16,650,3,1212271200000,293,251
16,650,3,1285884000000,294,251
16,650,3,1285884000000,297,251
16,650,3,1285884000000,306,251
16,655,3,1285884000000,24,217
16,655,3,1285884000000,39,217
16,655,3,1285884000000,299,217
16,655,3,1285884000000,302,217
16,655,3,1285884000000,321,217
16,656,3,1285884000000,102,214
16,656,3,1285884000000,103,214
16,656,3,1285884000000,167,214
16,656,3,1285884000000,291,214
16,656,3,1285884000000,300,214
16,656,3,1285884000000,304,214
16,657,3,1277935200000,24,209
16,657,3,1277935200000,301,209
16,662,2,1214863200000,167,166
16,667,2,1285884000000,73,148
16,667,2,1285884000000,79,148
16,667,2,1285884000000,130,148
16,667,2,1285884000000,291,148
16,667,2,1285884000000,293,148
16,667,2,1285884000000,294,148
16,667,2,1285884000000,297,148
16,667,2,1285884000000,299,148
16,668,2,1275343200000,24,147
16,668,2,1275343200000,73,147
16,668,2,1275343200000,79,147
16,672,2,1228086000000,320,144
16,675,2,1222812000000,73,141
16,675,2,1222812000000,79,141
16,675,2,1222812000000,293,141
16,677,2,1285884000000,199,139
16,677,2,1209592800000,231,139
16,678,2,1277935200000,73,137
16,678,2,1277935200000,79,137
16,678,2,1277935200000,81,137
18,389,4,1201820400000,23,393
18,722,3,1201820400000,90,283
18,722,3,1201820400000,327,283
20,752,3,1272664800000,341,239
20,752,3,1272664800000,343,239
21,55,5,1157061600000,18,4097
21,55,5,1157061600000,24,4097
21,55,5,1157061600000,25,4097
21,55,5,1157061600000,39,4097
21,55,5,1157061600000,49,4097
21,55,5,1157061600000,79,4097
21,55,5,1157061600000,81,4097
21,55,5,1157061600000,90,4097
21,55,5,1157061600000,127,4097
21,55,5,1157061600000,130,4097
21,55,5,1157061600000,187,4097
21,55,5,1157061600000,200,4097
21,55,5,1157061600000,203,4097
21,55,5,1157061600000,208,4097
21,55,5,1157061600000,308,4097
21,55,5,1157061600000,309,4097
21,55,5,1157061600000,346,4097
21,55,5,1157061600000,347,4097
21,55,5,1157061600000,348,4097
21,55,5,1157061600000,350,4097
21,55,5,1157061600000,351,4097
21,55,5,1157061600000,352,4097
21,55,5,1157061600000,357,4097
21,55,5,1157061600000,358,4097
21,55,5,1157061600000,359,4097
21,55,5,1157061600000,360,4097
21,55,5,1157061600000,363,4097
21,55,5,1157061600000,365,4097
21,55,5,1157061600000,366,4097
21,55,5,1157061600000,369,4097
21,55,5,1164927600000,372,4097
21,289,5,1157061600000,24,4620
21,289,5,1157061600000,39,4620
21,289,5,1157061600000,73,4620
21,289,5,1157061600000,79,4620
21,289,5,1157061600000,127,4620
21,289,5,1157061600000,130,4620
21,289,5,1157061600000,200,4620
21,289,5,1157061600000,203,4620
21,289,5,1157061600000,346,4620
21,289,5,1157061600000,347,4620
21,289,5,1157061600000,348,4620
21,289,5,1157061600000,349,4620
21,289,5,1157061600000,350,4620
21,289,5,1157061600000,353,4620
21,289,5,1157061600000,354,4620
21,289,5,1157061600000,359,4620
21,289,5,1157061600000,362,4620
21,289,5,1157061600000,364,4620
21,289,5,1157061600000,367,4620
21,289,5,1157061600000,372,4620
21,289,5,1157061600000,374,4620
21,293,4,1157061600000,18,599
21,293,4,1157061600000,24,599
21,293,4,1157061600000,39,599
21,293,4,1157061600000,73,599
21,293,4,1157061600000,81,599
21,293,4,1157061600000,130,599
21,293,4,1157061600000,309,599
21,293,4,1157061600000,346,599
21,293,4,1157061600000,354,599
21,293,4,1157061600000,358,599
21,293,4,1157061600000,364,599
21,293,4,1157061600000,367,599
21,293,4,1157061600000,371,599
21,299,4,1157061600000,24,516
21,299,4,1157061600000,39,516
21,299,4,1157061600000,73,516
21,299,4,1157061600000,130,516
21,299,4,1157061600000,308,516
21,299,4,1157061600000,346,516
21,299,4,1157061600000,356,516
21,299,4,1157061600000,371,516
21,465,2,1157061600000,24,122
21,465,2,1157061600000,39,122
21,465,2,1157061600000,73,122
21,465,2,1157061600000,79,122
21,465,2,1157061600000,130,122
21,465,2,1157061600000,165,122
21,465,2,1157061600000,285,122
21,465,2,1157061600000,346,122
21,465,2,1157061600000,348,122
21,465,2,1157061600000,349,122
21,465,2,1157061600000,350,122
21,465,2,1157061600000,354,122
21,465,2,1157061600000,358,122
21,465,2,1157061600000,361,122
21,465,2,1157061600000,370,122
21,523,2,1157061600000,24,186
21,523,2,1157061600000,39,186
21,523,2,1157061600000,49,186
21,523,2,1157061600000,73,186
21,523,2,1157061600000,130,186
21,523,2,1157061600000,346,186
21,523,2,1157061600000,349,186
21,523,2,1157061600000,353,186
21,523,2,1157061600000,355,186
21,523,2,1157061600000,359,186
21,523,2,1157061600000,370,186
21,786,4,1157061600000,24,734
21,786,4,1157061600000,49,734
21,786,4,1157061600000,73,734
21,786,4,1157061600000,81,734
21,786,4,1157061600000,130,734
21,786,4,1157061600000,346,734
21,786,4,1157061600000,347,734
21,786,4,1157061600000,348,734
21,786,4,1157061600000,349,734
21,786,4,1157061600000,350,734
21,786,4,1157061600000,352,734
21,786,4,1157061600000,353,734
21,786,4,1157061600000,354,734
21,786,4,1157061600000,355,734
21,786,4,1157061600000,362,734
21,786,4,1157061600000,372,734
21,786,4,1157061600000,373,734
21,787,4,1164927600000,24,426
21,787,4,1164927600000,130,426
21,787,4,1164927600000,319,426
21,787,4,1164927600000,346,426
21,787,4,1164927600000,356,426
21,787,4,1164927600000,364,426
21,787,4,1164927600000,368,426
21,788,4,1157061600000,49,424
21,788,4,1157061600000,130,424
21,788,4,1157061600000,203,424
21,788,4,1157061600000,308,424
21,788,4,1157061600000,319,424
21,788,4,1157061600000,346,424
21,788,4,1157061600000,347,424
21,788,4,1157061600000,348,424
21,788,4,1157061600000,349,424
21,788,4,1157061600000,350,424
21,788,4,1157061600000,351,424
21,788,4,1157061600000,353,424
21,788,4,1157061600000,355,424
21,788,4,1157061600000,356,424
21,788,4,1157061600000,368,424
21,788,4,1157061600000,373,424
21,789,4,1157061600000,18,400
21,789,4,1157061600000,24,400
21,789,4,1157061600000,25,400
21,789,4,1157061600000,39,400
21,789,4,1157061600000,79,400
21,789,4,1157061600000,90,400
21,789,4,1157061600000,130,400
21,789,4,1157061600000,187,400
21,789,4,1157061600000,208,400
21,789,4,1157061600000,285,400
21,789,4,1157061600000,309,400
21,789,4,1157061600000,346,400
21,789,4,1157061600000,347,400
21,789,4,1157061600000,350,400
21,789,4,1157061600000,352,400
21,789,4,1157061600000,354,400
21,789,4,1157061600000,357,400
21,789,4,1157061600000,360,400
21,789,4,1157061600000,363,400
21,789,4,1157061600000,371,400
21,791,3,1157061600000,24,271
21,791,3,1157061600000,39,271
21,791,3,1157061600000,130,271
21,791,3,1157061600000,165,271
21,791,3,1157061600000,200,271
21,791,3,1157061600000,351,271
21,791,3,1157061600000,373,271
21,791,3,1157061600000,374,271
21,792,3,1157061600000,18,263
21,792,3,1157061600000,24,263
21,792,3,1157061600000,49,263
21,792,3,1157061600000,130,263
21,792,3,1157061600000,165,263
21,792,3,1157061600000,285,263
21,792,3,1157061600000,308,263
21,792,3,1157061600000,319,263
21,792,3,1157061600000,346,263
21,792,3,1157061600000,356,263
21,792,3,1157061600000,368,263
21,794,3,1157061600000,18,215
21,794,3,1157061600000,24,215
21,794,3,1157061600000,39,215
21,794,3,1157061600000,130,215
21,794,3,1157061600000,347,215
21,794,3,1157061600000,348,215
21,794,3,1157061600000,349,215
21,794,3,1157061600000,350,215
21,794,3,1157061600000,351,215
21,794,3,1157061600000,355,215
21,794,3,1157061600000,367,215
21,794,3,1157061600000,374,215
21,796,2,1288566000000,24,178
21,796,2,1288566000000,130,178
21,796,2,1288566000000,203,178
21,796,2,1288566000000,208,178
21,796,2,1288566000000,308,178
21,796,2,1288566000000,346,178
21,796,2,1288566000000,355,178
21,796,2,1288566000000,370,178
21,798,2,1157061600000,24,145
21,798,2,1157061600000,39,145
21,798,2,1157061600000,49,145
21,798,2,1157061600000,130,145
21,798,2,1157061600000,187,145
21,798,2,1157061600000,195,145
21,798,2,1157061600000,346,145
21,798,2,1157061600000,347,145
21,798,2,1157061600000,348,145
21,798,2,1157061600000,349,145
21,798,2,1157061600000,351,145
21,798,2,1157061600000,352,145
21,798,2,1157061600000,353,145
21,798,2,1157061600000,354,145
21,798,2,1157061600000,357,145
21,798,2,1157061600000,358,145
21,800,2,1157061600000,18,120
21,800,2,1157061600000,24,120
21,800,2,1157061600000,39,120
21,800,2,1157061600000,49,120
21,800,2,1157061600000,73,120
21,800,2,1157061600000,81,120
21,800,2,1157061600000,130,120
21,800,2,1157061600000,165,120
21,800,2,1157061600000,187,120
21,800,2,1157061600000,195,120
21,800,2,1157061600000,200,120
21,800,2,1157061600000,203,120
21,800,2,1157061600000,309,120
21,800,2,1157061600000,346,120
21,800,2,1157061600000,347,120
21,800,2,1157061600000,348,120
21,800,2,1157061600000,349,120
21,800,2,1157061600000,351,120
21,800,2,1157061600000,353,120
21,800,2,1157061600000,354,120
21,800,2,1157061600000,355,120
21,800,2,1157061600000,356,120
21,800,2,1157061600000,358,120
21,800,2,1157061600000,361,120
21,800,2,1157061600000,363,120
21,800,2,1157061600000,367,120
21,800,2,1157061600000,372,120
21,800,2,1157061600000,373,120
21,801,2,1157061600000,24,120
21,801,2,1157061600000,81,120
21,801,2,1157061600000,90,120
21,801,2,1157061600000,127,120
21,801,2,1157061600000,195,120
21,801,2,1157061600000,285,120
21,801,2,1157061600000,347,120
21,801,2,1157061600000,349,120
21,801,2,1157061600000,352,120
21,801,2,1157061600000,357,120
21,801,2,1157061600000,359,120
21,801,2,1157061600000,361,120
21,801,2,1157061600000,362,120
21,801,2,1157061600000,364,120
21,801,2,1157061600000,370,120
21,801,2,1157061600000,371,120
22,822,5,1243807200000,5,1032
23,72,5,1264978800000,61,1752
23,152,3,1249077600000,387,330
23,159,4,1249077600000,25,401
23,159,4,1249077600000,73,401
